sample_group,platform,product_key,product_id,review_id,product_name,brand,category,rating,review_text,sentiment_label,lstm_v3_pred,predicted_sentiment,skin_type,base_skin_type,skin_type_tags,skin_need_tags,skin_type_normalization_status,skin_concern,skin_concern_tags,skin_concern_codes,skin_concern_normalization_status
platform_samples,musinsa,musinsa::2637406,2637406,musinsa_2637406_cfa77e11,어반쉐이드 쿨카밍 선스틱 SPF50+ PA++++ 20g,dewytree,beauty,5.0,발림성 좋아요 그리고 시원해지지는 않고 냄새만 시원,positive,positive,positive,복합성 · 진정/보습 · 모공 · 미백,복합성,['복합성'],['진정' '보습' '모공' '미백'],ok,,[],[],missing
platform_samples,musinsa,musinsa::3098201,3098201,musinsa_3098201_ec8ef9b9,[사은품 증정] (대용량) 레티놀 시카 흔적 앰플 50mL + 10mL 2개,innisfree,beauty,5.0,이젠 없어선 안되는 필수 스킨케어 제품입니다 좋아요,positive,positive,positive,복합성 · 여드름 · 유수분조절 · 진정/보습,복합성,['복합성'],['트러블' '유수분 조절' '진정' '보습'],ok,,[],[],missing
platform_samples,musinsa,musinsa::4265743,4265743,musinsa_4265743_bb5e212a,[강력고정/24시간 지속력] 포뷰트 프리즈 헤어 스프레이 200ml,forbeaut,beauty,5.0,행사기간이라 합리적인 가격에 좋은 제품을 구매할 수 있었습니다. 고정력도 우수한데 세척력도 좋은 제품이네요,positive,positive,positive,nan,,[],[],missing,,[],[],missing
platform_samples,musinsa,musinsa::2570504,2570504,musinsa_2570504_d74a9caa,DMT 페이셜 수분 크림 150ml+추가증정,physiogel,beauty,5.0,매번쓰는건데 할인 많이 받아서 구매했어요 짱짱맨~,positive,positive,positive,복합성 · 진정/보습,복합성,['복합성'],['진정' '보습'],ok,,[],[],missing
platform_samples,musinsa,musinsa::3505072,3505072,musinsa_3505072_329fab50,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),torriden,beauty,5.0,토리든 토너 가격도 괜찮아서 여러번 구매하게 되네요,positive,positive,positive,지성 · 진정/보습,지성,['지성'],['진정' '보습'],ok,,[],[],missing
platform_samples,musinsa,musinsa::4240698,4240698,musinsa_4240698_98454150,퍼퓸 버블 대용량 핸드워시 515ml 5종 선물세트,hetrasbeauty,beauty,5.0,세정력 좋고 대용량이라 좋아요 가성비 너무좋은데요? 디자인도 깔꿈하고 향은 전부 대중적인향이라 호불호 없이 잘쓸거같아요,positive,positive,positive,복합성 · 모공 · 진정/보습 · 유수분조절,복합성,['복합성'],['모공' '진정' '보습' '유수분 조절'],ok,,[],[],missing
platform_samples,musinsa,musinsa::2959816,2959816,musinsa_2959816_1c00ad65,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),torriden,beauty,5.0,몇년째 꾸준히 사용하고 있는 토리든 세럼입니다~,positive,positive,positive,진정/보습 · 유수분조절,,[],['진정' '보습' '유수분 조절'],no_base_skin_type,,[],[],missing
platform_samples,oliveyoung,oliveyoung::A000000197743,A000000197743,58411870,[5분 마스크팩] 스킨푸드 데일리 마스크 30매 6종,스킨푸드,maskpack,5.0,편하게 꺼내 쓰기좋아여 감자써봤는데 무난한거수같습니다,positive,positive,positive,,,[],[],missing,,[],[],missing
platform_samples,oliveyoung,oliveyoung::A000000205435,A000000205435,43692231,[빙하수쿨링패드/더블기획] 셀퓨전씨 포스트 알파 쿨링 패드 70매 더블기획(쿨링/시카쿨링),셀퓨전씨,maskpack,2.0,"생각보다 안 시원함... 너무 기대를 해서 그런것도 있는걱
같은데 ㅠㅠ 생각보다 엄청 시원하다! 이건 아녜요",negative,neutral,neutral,복합성,복합성,['복합성'],[],ok,주름,['주름'],[],ok
platform_samples,oliveyoung,oliveyoung::A000000182782,A000000182782,31237564,[산뜻진정] 구달 맑은 어성초 진정 쿨링 선스틱 19g 1+1 기획,구달,suncare,3.0,"장단점이긴 한데

끈적거림이 없는대신 밀착력이 없어서 뭔가 지우개똥처럼
톡톡 떨어짐

그래서 손으로 한번 더 문질해줘야되는 귀찮음 있음",negative,negative,negative,,,[],[],missing,,[],[],missing
platform_samples,oliveyoung,oliveyoung::A000000190369,A000000190369,28781790,[판매량 1억개 돌파/대용량] AHC 텐 레볼루션 리얼 아이크림 포 페이스 더블 기획,AHC,skincare,5.0,"사용해보니 눈시림 아주 사알짝 잇어요 
노화의 시작은 25세라더니.  눈 밑 주름까지 신경쓰야서 구매했어요 용량도 많아서 아직까지 잘 쓰고잇어요",positive,positive,positive,민감성,민감성,['민감성'],[],ok,"보습, C09",['보습'],['C09'],ok
platform_samples,oliveyoung,oliveyoung::A000000185112,A000000185112,36578381,브링그린 프레시 마스크 1매/10매 (히알루 수분/티트리 진정/글루타치온 톤업/알로에 수딩),브링그린,maskpack,5.0,알로에 수딩 마스크팩이라서 수분감이 넘쳐서 좋아요 ~~!!,positive,positive,positive,건성,건성,['건성'],[],ok,미백,['미백'],[],ok
platform_samples,oliveyoung,oliveyoung::A000000231175,A000000231175,53320933,[5월 올영픽/포켓몬에디션] 듀이트리 하이아미노 올 클렌징 밀크 200ml 기획 (+리필200ml+50ml+세안밴드),듀이트리,cleansing,1.0,가성비는 좋은데...... 세정력이 별로에요. 걍 다른 거 사세요,negative,neutral,neutral,,,[],[],missing,,[],[],missing
platform_samples,oliveyoung,oliveyoung::A000000208231,A000000208231,18269940,[15년연속 1위/4매] 메디힐 에센셜 마스크팩 고기능 7종 골라담기,메디힐,maskpack,1.0,저에게는 맞지 않은 마스크팩이였습니다.. 메디힐 티트리는 잘맞는데 마데카소사이드는 잘 안맞나봐요 다시는 구매 안하려구요.. 트러블난거 진정시키느라 1주일 넘게 걸렸어요ㅠㅠ 재구매의사 없습니다,negative,negative,negative,,,[],[],missing,,[],[],missing
platform_samples,coupang,coupang::coupang_9488566,coupang_9488566,coupang_13509394,"보닌 더 스타일 남성 기초 2종 세트, 1세트할인51%55,000원26,870원(1세트당 26,870원)내일",,beauty,5.0,"어제 구매하고 오늘 아침에받았어여~~ ㅎ
타업체에서 구매하려다가,
쿠팡에서 찾아보니,
금액차가있어서 저렴히 구입했어여~^^",positive,positive,positive,,,[],[],missing,,[],[],missing
platform_samples,coupang,coupang::coupang_18114848,coupang_18114848,coupang_182927413,"토니모리 루미너스 여신광채 비비크림 SPF37 PA++, 1호 화사한 베이지, 45g, 1개32%15,000",,beauty,5.0,"예전에 토리모리 여신광채 써서 괜찮다는 느낌을 
받았어서~ 
다시 한번 발라보려고 주문해봤어용~^^
가격이 정말 저렴한것 같아요~ 
좀 매트한 느낌은 있어서 좀묽은 비비크림이라든지
썬크림 섞어발라도 괜찮아요~^^ 
썬지수도 35면 좋고~ 
제가 얼굴이 좀  까무잡잡한편이라~ 
바르면 하애지지만 좀있음 살짝 날아가긴해요~ 
발림성도 가격대비 너무 괜찮아서~ 
아주 굿굿굿~ 
사실 비싼것도 그락저락 이드라구요ㅜㅜ
어떻게 요가격에 요런제품이 나올수가 있는지~ 
남는게 있나요?ㅎ 
양도 많아서~ 오래쓴 기억입니다~ 
이번에도 써보고 좋으면 궂이 비싼거 쓸필요없이
토리모리제품 으로 갈아타야될듯요~^^",positive,positive,positive,,,[],[],missing,,[],[],missing
platform_samples,coupang,coupang::coupang_18481065,coupang_18481065,coupang_862821178,"AHC 온리포맨 폼 클렌저, 140ml, 1개68%24,000원7,510원(10ml당 536원)내일(목)도착",,beauty,5.0,"쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다.

평소에 사용하던 폼클렌징이 다 떨어져서 새로운걸 찾다가
선택하게 된 제품인데 거품도 적당하고 세정력이 너무 좋네요
무엇보다 건성이 사용하기에도 나쁘지 않아요
세안 후에 얼굴 속당김이 심한데 이번에는 촉촉하게 마무리가 돼어서 그런가 스킨 바르기 전 까지 괜찮았어요!!!
완전 완전 추천하고 싶어요!!

쿠팡체험단을 통해 무상으로 제품을 제공받아 직접 사용해보고 작성한 솔직 리뷰입니다",positive,positive,positive,,,[],[],missing,,[],[],missing
platform_samples,coupang,coupang::coupang_5166844155,coupang_5166844155,coupang_695426845,"미샤 비타씨플러스 잡티씨 탄력앰플 20ml + 15ml, 35ml, 1개41%27,000원15,680원(10",,beauty,5.0,"전에 썼다가 한 동안 안쓰다가
얼굴이 다시 칙칙해지는거 같아서 다시 시켰어요~

흡수는 뭐 말해 모하나요~
찹찹 잘 흡수되구용~
냄새도 은은하니 좋구~

꾸준히 발라서 칙칙한 얼굴에서 탈출해야겠어요~
저는 아침. 저녁으로 발라 줄 생각이에요


♥️ 제 리뷰가 도움이 되셧다면 아래 버튼을 눌러주세요 ~~^^",positive,positive,positive,,,[],[],missing,,[],[],missing
platform_samples,coupang,coupang::coupang_6965145129,coupang_6965145129,coupang_240368282,"루나 롱래스팅 팁 컨실러 픽싱핏 7.5g, 1개, 1호 바닐라쿠폰할인15,000원34%9,900원(10g당",,beauty,4.0,"아주 오래전부터 사용했던 브랜드!!
홍조있는 제 얼굴 커버를 잘 맡아줍니다~~^^",positive,positive,positive,,,[],[],missing,,[],[],missing
platform_samples,coupang,coupang::coupang_5273142550,coupang_5273142550,coupang_508356703,"메디힐 비타 토닝 에센스 마스크팩 20ml, 1개입, 15개22,500원38%13,900원(1개당 927원)",,beauty,5.0,"메디힐 비타 토닝 에센스 마스크팩 20ml 구입했어요!!

매일매일 메디힐 한장으로 끝내는 피부고민
피부힐링을 위해 1일1팩은 필수에요
1일1팩은 힘들지만
메디힐로 메디힐링 하려고 노력중이에요

매일 다른 피부 고민을 케어해주는 메디힐의 로켓솔루션
잠잠하게 재워주고 빈틈없이 채워주고 탄탄하게 잡아주는 미백마스크팩 찾으시는 분들 강추해요!!

스키니시트로 빠르게 밀착 흡수해서
붙인 듯 안 붙인 듯 투명한 편안함과 자석같은 밀착감으로 피부에 빠르게 착붙 흡수되는 마스크팩이에요


메디힐 비타 토닝 에센스 마스크는 칙칙해진 피부 고민을 가지고 계신분들을 위한 생기 충전 에센스 타입으로
미백 기능성 화장품이에요
칙칙해진 피부를 환하게 밝혀주는 미백 레시피로
비타 에센스를 담아 맑고 투명하게 브라이트닝 케어가 가능해요
비타9 콤플렉스에 레시틴 성분을 더해 투명에너지를 충전해주고 피부를 화사하게 생기케어가 가능해요

다음날 약속있으면 꼭 요 마스크팩 하는데
피부가 진짜 촉촉해요
흘러내리지 않아 하고 뭐든 가능 집안이롣 가능합니다",positive,positive,positive,,,[],[],missing,,[],[],missing
platform_samples,coupang,coupang::coupang_5511214,coupang_5511214,coupang_107630927,"코리아나 발효 화이트닝 3종 세트, 1세트74%110,000원28,150원(1세트당 28,150원)내일(목)",,beauty,1.0,"다쓰고 나서 후기를 쓰다보니 지각후기입니다
환절기가 되면서 피부가 너무 아프다
나이먹어서 피부가 안좋아졌나
요즘잠을 잘 못자서 당기고 아픈가 싶었는데
다른 화장품 사용하니 피부가 아프고 당기는 문제가
해결됐네요
이건 무슨 의미일까 제품이 별로라는 거 겠죠
사람마다 체질이 다르고 피부가 다르겠지만
다시는 구매하지 않겠노라 다짐했습니다~!!!",negative,negative,negative,,,[],[],missing,,[],[],missing
